data_origin;substance_id;matrix_id;min_value_ng_l;max_value_ng_l;point_value_ng_l;reference_id;DOI;Year;comments
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e439;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e440;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e441;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e442;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e443;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e444;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e445;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e446;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e448;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e449;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e450;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e451;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e452;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e453;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e454;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e455;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e456;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e457;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e458;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e459;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e460;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e461;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e462;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e463;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e464;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e465;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e466;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e467;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e468;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e469;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e470;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e471;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e472;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e473;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e474;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e475;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e476;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e477;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e478;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e479;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e480;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e481;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;9;W. Zhang et al., Environmental Pollution 176 (2013) 10e482;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e483;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;17;W. Zhang et al., Environmental Pollution 176 (2013) 10e484;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e485;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e486;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e487;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e488;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e489;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e490;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;9;W. Zhang et al., Environmental Pollution 176 (2013) 10e491;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e492;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e493;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e494;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;7;W. Zhang et al., Environmental Pollution 176 (2013) 10e495;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;4;W. Zhang et al., Environmental Pollution 176 (2013) 10e496;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e497;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e498;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e499;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e500;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e501;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e502;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e503;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e504;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e505;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e506;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;15;W. Zhang et al., Environmental Pollution 176 (2013) 10e507;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e508;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;22;W. Zhang et al., Environmental Pollution 176 (2013) 10e509;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpea;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e510;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;3;W. Zhang et al., Environmental Pollution 176 (2013) 10e511;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;7;W. Zhang et al., Environmental Pollution 176 (2013) 10e512;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfos ;rww;;;8;W. Zhang et al., Environmental Pollution 176 (2013) 10e513;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfbs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e514;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfprs;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e515;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfets;rww;;;2;W. Zhang et al., Environmental Pollution 176 (2013) 10e516;10.1016/j.envpol.2012.12.019;2013;SI
literature;fosa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e517;10.1016/j.envpol.2012.12.019;2013;SI
literature;etfosaa;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e518;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfdoda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e519;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfunda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e520;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfda;rww;;;0;W. Zhang et al., Environmental Pollution 176 (2013) 10e521;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfna;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e522;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfoa;rww;;;10;W. Zhang et al., Environmental Pollution 176 (2013) 10e523;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhpa;rww;;;1;W. Zhang et al., Environmental Pollution 176 (2013) 10e524;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfhxa;rww;;;19;W. Zhang et al., Environmental Pollution 176 (2013) 10e525;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;rww;;;5;W. Zhang et al., Environmental Pollution 176 (2013) 10e527;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfpra;rww;;;7;W. Zhang et al., Environmental Pollution 176 (2013) 10e528;10.1016/j.envpol.2012.12.019;2013;SI
literature;pfba;iww;;;0;;;2024;PROMISCES CS3
literature;pfpea;iww;;;0;;;2024;PROMISCES CS3
literature;pfhpa;iww;;;0;;;2024;PROMISCES CS3
literature;pfoa;iww;;;14.45792927;;;2024;PROMISCES CS3
literature;pfna;iww;;;1.549328076;;;2024;PROMISCES CS3
literature;pfda;iww;;;0;;;2024;PROMISCES CS3
literature;pfbs;iww;;;166.55465;;;2024;PROMISCES CS3
literature;pfhxs;iww;;;0;;;2024;PROMISCES CS3
literature;pfos;iww;;;64.91739169;;;2024;PROMISCES CS3
literature;pfba;iww;;;0;;;2024;PROMISCES CS3
literature;pfpea;iww;;;0;;;2024;PROMISCES CS3
literature;pfhpa;iww;;;16.49371328;;;2024;PROMISCES CS3
literature;pfoa;iww;;;205.1365276;;;2024;PROMISCES CS3
literature;pfna;iww;;;0;;;2024;PROMISCES CS3
literature;pfda;iww;;;0;;;2024;PROMISCES CS3
literature;pfbs;iww;;;180.1438168;;;2024;PROMISCES CS3
literature;pfhxs;iww;;;0;;;2024;PROMISCES CS3
literature;pfos;iww;;;50.21840532;;;2024;PROMISCES CS3
literature;pfba;iww;;;0;;;2024;PROMISCES CS3
literature;pfpea;iww;;;17.41174133;;;2024;PROMISCES CS3
literature;pfhpa;iww;;;9.538707243;;;2024;PROMISCES CS3
literature;pfoa;iww;;;15.64923282;;;2024;PROMISCES CS3
literature;pfna;iww;;;2.498254195;;;2024;PROMISCES CS3
literature;pfda;iww;;;0;;;2024;PROMISCES CS3
literature;pfbs;iww;;;330.6922648;;;2024;PROMISCES CS3
literature;pfhxs;iww;;;17.9820058;;;2024;PROMISCES CS3
literature;pfos;iww;;;21.82885428;;;2024;PROMISCES CS3
literature;pfba;iww;;;0;;;2024;PROMISCES CS3
literature;pfpea;iww;;;21.61020599;;;2024;PROMISCES CS3
literature;pfhpa;iww;;;0;;;2024;PROMISCES CS3
literature;pfoa;iww;;;9.961362547;;;2024;PROMISCES CS3
literature;pfna;iww;;;5.07575239;;;2024;PROMISCES CS3
literature;pfda;iww;;;0;;;2024;PROMISCES CS3
literature;pfbs;iww;;;50.49306669;;;2024;PROMISCES CS3
literature;pfhxs;iww;;;5.396403388;;;2024;PROMISCES CS3
literature;pfos;iww;;;18.94568892;;;2024;PROMISCES CS3
literature;caffe;iww;;;20040.38;;;2024;PROMISCES CS3
literature;dbp;iww;;;1552.3;;;2024;PROMISCES CS3
literature;dep;iww;;;5138.66;;;2024;PROMISCES CS3
literature;caffe;iww;;;24032.69;;;2024;PROMISCES CS3
literature;dbp;iww;;;19.91;;;2024;PROMISCES CS3
literature;dep;iww;;;0;;;2024;PROMISCES CS3
literature;caffe;iww;;;23615.76;;;2024;PROMISCES CS3
literature;dbp;iww;;;584.45;;;2024;PROMISCES CS3
literature;dep;iww;;;4021.49;;;2024;PROMISCES CS3
literature;caffe;iww;;;15911.74;;;2024;PROMISCES CS3
literature;dbp;iww;;;472.44;;;2024;PROMISCES CS3
literature;dep;iww;;;991.73;;;2024;PROMISCES CS3
literature;pfhxa;iww;;;17.91388672;;;2024;PROMISCES CS3
literature;pfhxa;iww;;;15.35713136;;;2024;PROMISCES CS3
literature;cbz;iww;;;59.41;;;2024;PROMISCES CS3
literature;cbz;iww;;;0;;;2024;PROMISCES CS3
literature;cbz;iww;;;61.76;;;2024;PROMISCES CS3
literature;cbz;iww;;;37.99;;;2024;PROMISCES CS3
literature;diuron;iww;;;18;;;2024;PROMISCES CS3
literature;diuron;iww;;;28.23;;;2024;PROMISCES CS3
literature;diuron;iww;;;17.26;;;2024;PROMISCES CS3
literature;diuron;iww;;;21.98;;;2024;PROMISCES CS3
literature;pfba;iww;;;15.6;Hyejin Yun, Jeonghoon Park, Kyung-Duk Zoh, Target, suspect, and non-target screening of per- and poly-fluoroalkyl substances in wastewater treatment plant effluents in South Korea using ion mobility spectrometry–mass spectrometry, Science of The Total Environment, Volume 957, 2024,;10.1016/j.scitotenv.2024.177387.;2024;
literature;pfba;iww;;;13;Yintao Lu, Jianfa Gao, Hue T. Nguyen, Soumini Vijayasarathy, Peng Du, Xiqing Li, Hong Yao, Jochen F. Mueller, Phong K. Thai, Occurrence of per- and polyfluoroalkyl substances (PFASs) in wastewater of major cities across China in 2014 and 2016, Chemosphere, Volume 279, 2021,;10.1016/j.chemosphere.2021.130590;2021;
literature;pfba;rww;;;0;;;2024;PROMISCES CS3
literature;pfpea;rww;;;0;;;2024;PROMISCES CS3
literature;pfhpa;rww;;;0;;;2024;PROMISCES CS3
literature;pfoa;rww;;;14.45792927;;;2024;PROMISCES CS3
literature;pfna;rww;;;1.549328076;;;2024;PROMISCES CS3
literature;pfda;rww;;;0;;;2024;PROMISCES CS3
literature;pfbs;rww;;;166.55465;;;2024;PROMISCES CS3
literature;pfhxs;rww;;;0;;;2024;PROMISCES CS3
literature;pfos;rww;;;64.91739169;;;2024;PROMISCES CS3
literature;pfba;rww;;;0;;;2024;PROMISCES CS3
literature;pfpea;rww;;;0;;;2024;PROMISCES CS3
literature;pfhpa;rww;;;16.49371328;;;2024;PROMISCES CS3
literature;pfoa;rww;;;205.1365276;;;2024;PROMISCES CS3
literature;pfna;rww;;;0;;;2024;PROMISCES CS3
literature;pfda;rww;;;0;;;2024;PROMISCES CS3
literature;pfbs;rww;;;180.1438168;;;2024;PROMISCES CS3
literature;pfhxs;rww;;;0;;;2024;PROMISCES CS3
literature;pfos;rww;;;50.21840532;;;2024;PROMISCES CS3
literature;pfba;rww;;;0;;;2024;PROMISCES CS3
literature;pfpea;rww;;;17.41174133;;;2024;PROMISCES CS3
literature;pfhpa;rww;;;9.538707243;;;2024;PROMISCES CS3
literature;pfoa;rww;;;15.64923282;;;2024;PROMISCES CS3
literature;pfna;rww;;;2.498254195;;;2024;PROMISCES CS3
literature;pfda;rww;;;0;;;2024;PROMISCES CS3
literature;pfbs;rww;;;330.6922648;;;2024;PROMISCES CS3
literature;pfhxs;rww;;;17.9820058;;;2024;PROMISCES CS3
literature;pfos;rww;;;21.82885428;;;2024;PROMISCES CS3
literature;pfba;rww;;;0;;;2024;PROMISCES CS3
literature;pfpea;rww;;;21.61020599;;;2024;PROMISCES CS3
literature;pfhpa;rww;;;0;;;2024;PROMISCES CS3
literature;pfoa;rww;;;9.961362547;;;2024;PROMISCES CS3
literature;pfna;rww;;;5.07575239;;;2024;PROMISCES CS3
literature;pfda;rww;;;0;;;2024;PROMISCES CS3
literature;pfbs;rww;;;50.49306669;;;2024;PROMISCES CS3
literature;pfhxs;rww;;;5.396403388;;;2024;PROMISCES CS3
literature;pfos;rww;;;18.94568892;;;2024;PROMISCES CS3
literature;caffe;rww;;;20040.38;;;2024;PROMISCES CS3
literature;dbp;rww;;;1552.3;;;2024;PROMISCES CS3
literature;dep;rww;;;5138.66;;;2024;PROMISCES CS3
literature;caffe;rww;;;24032.69;;;2024;PROMISCES CS3
literature;dbp;rww;;;19.91;;;2024;PROMISCES CS3
literature;dep;rww;;;0;;;2024;PROMISCES CS3
literature;caffe;rww;;;23615.76;;;2024;PROMISCES CS3
literature;dbp;rww;;;584.45;;;2024;PROMISCES CS3
literature;dep;rww;;;4021.49;;;2024;PROMISCES CS3
literature;caffe;rww;;;15911.74;;;2024;PROMISCES CS3
literature;dbp;rww;;;472.44;;;2024;PROMISCES CS3
literature;dep;rww;;;991.73;;;2024;PROMISCES CS3
literature;pfhxa;rww;;;17.91388672;;;2024;PROMISCES CS3
literature;pfhxa;rww;;;15.35713136;;;2024;PROMISCES CS3
literature;cbz;rww;;;59.41;;;2024;PROMISCES CS3
literature;cbz;rww;;;0;;;2024;PROMISCES CS3
literature;cbz;rww;;;61.76;;;2024;PROMISCES CS3
literature;cbz;rww;;;37.99;;;2024;PROMISCES CS3
literature;diuron;rww;;;18;;;2024;PROMISCES CS3
literature;diuron;rww;;;28.23;;;2024;PROMISCES CS3
literature;diuron;rww;;;17.26;;;2024;PROMISCES CS3
literature;diuron;rww;;;21.98;;;2024;PROMISCES CS3
